Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Feelslikemax,Feelslikemin,Feelslike,Dew,Humidity,Precip,Precipprob,Precipcover,Snow,Snowdepth,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Severerisk,Sunrise,SunriseEpoch,Sunset,SunsetEpoch,Moonphase,Conditions,Description,Icon,Stations,Source
2024-05-31,1717088400,29.0,23.8,26.6,33.6,23.8,28.6,23.7,84.5,31.302,100.0,12.5,0.0,0.0,45.0,13.0,294.2,1006.2,87.9,9.8,58.3,5.0,4.0,10.0,05:14:49,1717107289,18:34:04,1717155244,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-01,1717174800,34.0,26.4,30.0,39.4,26.4,34.4,24.3,73.3,0.1,100.0,4.17,0.0,0.0,28.4,11.2,96.6,1007.3,56.2,9.7,271.0,23.5,9.0,10.0,05:14:43,1717193683,18:34:28,1717241668,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-02,1717261200,36.0,27.0,31.0,48.1,31.2,39.5,26.5,78.1,0.4,100.0,8.33,0.0,0.0,40.7,22.3,128.9,1005.9,48.7,9.6,316.3,27.4,10.0,60.0,05:14:38,1717280078,18:34:51,1717328091,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-03,1717347600,36.1,27.0,30.8,45.3,31.2,38.7,26.3,78.5,0.024,100.0,4.17,0.0,0.0,33.8,29.5,106.1,1003.0,58.9,9.0,280.4,24.3,9.0,60.0,05:14:34,1717366474,18:35:15,1717414515,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-04,1717434000,33.4,27.0,29.1,44.9,31.0,35.7,26.1,84.6,12.585,100.0,8.33,0.0,0.0,26.6,14.8,63.7,1004.0,66.2,9.9,245.8,21.2,8.0,60.0,05:14:31,1717452871,18:35:38,1717500938,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-05,1717520400,29.0,25.8,27.1,36.8,25.8,30.6,25.1,88.7,68.331,100.0,12.5,0.0,0.0,34.9,20.5,22.8,1007.0,91.2,9.8,52.5,4.5,2.0,30.0,05:14:30,1717539270,18:36:00,1717587360,0.95,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-06,1717606800,28.1,24.0,26.3,32.7,24.0,28.1,24.2,88.6,6.539,100.0,12.5,0.0,0.0,13.0,16.6,337.7,1008.6,94.3,9.8,21.3,1.9,1.0,10.0,05:14:29,1717625669,18:36:22,1717673782,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-07,1717693200,33.0,26.0,28.5,41.5,26.0,33.4,25.8,85.7,12.3,100.0,45.83,0.0,0.0,28.4,22.3,109.0,1005.0,78.7,7.5,210.6,18.0,9.0,60.0,05:14:29,1717712069,18:36:44,1717760204,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-08,1717779600,33.0,26.0,29.0,42.3,26.0,34.9,26.0,84.5,39.159,100.0,8.33,0.0,0.0,19.1,14.8,128.7,1002.8,76.5,9.0,96.1,8.3,6.0,30.0,05:14:30,1717798470,18:37:06,1717846626,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-09,1717866000,27.2,26.0,26.2,31.6,26.0,27.0,25.4,95.4,32.78,100.0,12.5,0.0,0.0,27.4,13.0,70.9,1003.9,88.3,8.5,45.7,3.9,2.0,30.0,05:14:32,1717884872,18:37:26,1717933046,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-10,1717952400,31.4,26.0,28.1,41.1,26.0,33.1,26.3,89.9,15.906,100.0,16.67,0.0,0.0,29.9,16.6,102.2,1005.3,84.3,8.3,209.9,18.0,9.0,60.0,05:14:35,1717971275,18:37:47,1718019467,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-11,1718038800,35.0,27.9,30.3,46.7,33.6,39.2,27.2,84.4,10.736,100.0,8.33,0.0,0.0,29.5,18.4,114.7,1004.9,66.5,8.4,266.5,23.0,8.0,60.0,05:14:40,1718057680,18:38:07,1718105887,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-12,1718125200,35.6,28.0,31.7,46.7,34.5,40.4,26.6,76.2,0.195,100.0,4.17,0.0,0.0,20.9,11.2,97.0,1003.8,63.7,9.1,225.0,19.4,7.0,60.0,05:14:45,1718144085,18:38:26,1718192306,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-13,1718211600,37.8,28.9,33.0,45.8,36.8,40.9,25.5,67.2,0.0,0.0,0.0,0.0,0.0,27.7,13.0,249.3,1000.9,50.9,9.4,284.0,24.6,9.0,30.0,05:14:51,1718230491,18:38:45,1718278725,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-14,1718298000,37.0,30.0,33.3,47.0,35.1,41.4,25.2,63.3,0.0,0.0,0.0,0.0,0.0,34.2,11.2,220.7,999.4,67.3,10.2,138.0,12.0,5.0,30.0,05:14:58,1718316898,18:39:03,1718365143,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-15,1718384400,34.7,29.0,31.5,46.9,36.8,42.8,27.8,81.2,3.9,100.0,16.67,0.0,0.0,21.2,13.0,28.4,1001.1,49.6,7.3,77.4,6.7,3.0,60.0,05:15:05,1718403305,18:39:20,1718451560,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-16,1718470800,37.0,27.0,31.4,50.3,30.6,41.8,27.3,80.0,0.098,100.0,4.17,0.0,0.0,36.0,16.6,76.7,1002.1,51.3,8.5,225.3,19.4,8.0,60.0,05:15:14,1718489714,18:39:37,1718537977,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-17,1718557200,37.2,26.0,30.6,49.5,26.0,38.1,26.5,80.4,1.952,100.0,4.17,0.0,0.0,33.8,37.1,87.0,1001.6,59.3,9.0,276.1,24.0,9.0,60.0,05:15:24,1718576124,18:39:53,1718624393,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-18,1718643600,35.4,26.0,30.0,47.3,26.0,37.7,26.6,83.0,7.808,100.0,4.17,0.0,0.0,26.6,14.8,67.6,1000.9,63.5,10.7,152.5,13.1,5.0,60.0,05:15:34,1718662534,18:40:08,1718710808,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-19,1718730000,38.0,24.0,31.5,48.8,24.0,40.6,26.8,77.8,0.2,100.0,4.17,0.0,0.0,38.5,24.1,97.0,1000.2,66.8,10.2,266.8,23.2,9.0,60.0,05:15:45,1718748945,18:40:22,1718797222,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-20,1718816400,36.0,26.0,31.0,48.8,26.0,40.1,27.1,80.9,0.795,100.0,4.17,0.0,0.0,35.3,16.6,100.0,1000.5,69.3,9.9,282.3,24.3,8.0,75.0,05:15:57,1718835357,18:40:36,1718883636,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-21,1718902800,35.1,29.0,30.9,49.5,36.8,42.5,28.2,85.9,3.904,100.0,8.33,0.0,0.0,34.9,18.4,107.6,1001.3,72.0,9.5,247.2,21.5,9.0,75.0,05:16:10,1718921770,18:40:49,1718970049,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-22,1718989200,34.7,29.0,31.6,45.9,38.2,42.1,27.4,79.4,0.3,100.0,12.5,0.0,0.0,31.3,18.4,125.4,1002.8,75.6,10.8,195.1,16.9,6.0,60.0,05:16:23,1719008183,18:41:01,1719056461,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-23,1719075600,35.0,28.0,30.7,48.8,34.5,39.5,26.8,80.5,50.893,100.0,8.33,0.0,0.0,27.7,22.3,112.8,1003.0,62.5,10.2,196.5,17.0,7.0,30.0,05:16:37,1719094597,18:41:13,1719142873,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-24,1719162000,32.0,27.0,28.8,40.7,31.2,35.2,26.2,86.0,12.16,100.0,12.5,0.0,0.0,19.4,14.8,101.8,1002.9,79.7,9.5,117.9,10.2,7.0,30.0,05:16:52,1719181012,18:41:23,1719229283,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-25,1719248400,31.1,26.1,27.9,39.3,26.1,33.2,26.2,90.6,11.889,100.0,12.5,0.0,0.0,15.1,16.6,81.8,1004.6,69.5,9.5,122.8,10.7,5.0,30.0,05:17:08,1719267428,18:41:33,1719315693,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-26,1719334800,30.0,26.0,27.9,38.8,26.0,32.7,25.7,88.1,6.601,100.0,8.33,0.0,0.0,28.4,16.6,85.5,1007.7,78.9,10.0,197.7,16.9,8.0,30.0,05:17:24,1719353844,18:41:41,1719402101,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-27,1719421200,33.0,25.0,28.7,43.8,25.0,34.0,25.9,85.8,6.0,100.0,12.5,0.0,0.0,27.7,18.4,104.3,1008.4,65.8,9.5,256.1,22.2,8.0,30.0,05:17:41,1719440261,18:41:49,1719488509,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-28,1719507600,33.0,27.8,30.1,42.3,33.3,38.0,26.6,82.3,0.293,100.0,4.17,0.0,0.0,38.5,24.1,131.3,1005.8,67.6,10.0,238.6,20.6,7.0,60.0,05:17:58,1719526678,18:41:56,1719574916,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-29,1719594000,36.0,28.6,31.4,47.5,34.1,40.6,26.8,77.6,9.759,100.0,4.17,0.0,0.0,36.7,16.6,141.5,1003.3,64.8,10.8,282.5,24.3,9.0,60.0,05:18:16,1719613096,18:42:02,1719661322,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-06-30,1719680400,36.0,28.0,32.0,45.3,34.5,40.9,26.3,73.3,3.028,100.0,4.17,0.0,0.0,33.1,13.0,162.5,1002.0,94.6,10.0,256.3,22.3,9.0,30.0,05:18:34,1719699514,18:42:06,1719747726,0.79,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-01,1719766800,35.4,30.0,32.4,43.4,36.2,39.8,25.0,65.7,0.1,100.0,4.17,0.0,0.0,24.5,13.0,175.6,1000.2,87.2,10.0,171.6,14.8,7.0,5.0,05:18:53,1719785933,18:42:10,1719834130,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-02,1719853200,32.3,27.0,29.5,43.2,30.6,37.1,26.5,83.8,2.0,100.0,33.33,0.0,0.0,14.4,16.6,72.8,1001.8,81.0,9.8,100.6,8.6,4.0,30.0,05:19:13,1719872353,18:42:13,1719920533,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-03,1719939600,29.4,26.0,27.4,39.1,26.0,31.6,26.1,92.9,7.712,100.0,8.33,0.0,0.0,40.7,22.3,74.8,1006.7,79.4,8.1,125.9,10.9,5.0,60.0,05:19:33,1719958773,18:42:15,1720006935,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-04,1720026000,34.0,26.0,30.1,42.8,26.0,36.5,25.8,79.3,2.95,100.0,8.33,0.0,0.0,32.0,25.9,137.1,1008.6,55.3,9.3,252.0,21.7,9.0,30.0,05:19:53,1720045193,18:42:16,1720093336,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-05,1720112400,35.0,26.0,29.9,43.8,26.0,35.6,25.3,77.9,0.229,100.0,12.5,0.0,0.0,29.5,25.9,125.3,1006.0,45.5,10.9,241.8,21.0,9.0,30.0,05:20:14,1720131614,18:42:15,1720179735,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-06,1720198800,35.0,27.0,30.6,44.9,31.2,38.4,26.3,78.6,0.36,100.0,12.5,0.0,0.0,33.5,20.5,122.1,1005.4,51.8,12.0,216.1,18.8,8.0,30.0,05:20:35,1720218035,18:42:14,1720266134,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-07,1720285200,35.0,28.0,31.3,44.6,34.5,39.2,26.0,74.8,0.8,100.0,8.33,0.0,0.0,35.6,25.9,138.5,1005.9,42.7,10.5,208.5,18.1,8.0,60.0,05:20:57,1720304457,18:42:11,1720352531,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-08,1720371600,35.0,28.0,31.2,44.9,33.6,39.6,26.3,76.3,0.39,100.0,4.17,0.0,0.0,35.3,22.3,135.4,1005.1,55.9,10.9,307.5,26.5,10.0,60.0,05:21:18,1720390878,18:42:08,1720438928,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-09,1720458000,36.0,28.8,31.0,48.1,36.2,40.4,27.0,80.1,10.833,100.0,4.17,0.0,0.0,34.6,22.3,121.1,1004.7,66.1,9.9,282.0,24.5,9.0,60.0,05:21:40,1720477300,18:42:03,1720525323,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-10,1720544400,37.2,26.0,30.1,44.1,26.0,38.3,26.7,82.9,1.446,100.0,4.17,0.0,0.0,34.9,14.8,112.8,1004.7,52.5,11.1,312.5,27.1,10.0,60.0,05:22:03,1720563723,18:41:58,1720611718,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB', 'remote']",obs
2024-07-11,1720630800,36.1,27.0,30.6,48.1,30.1,38.3,26.1,78.3,9.467,100.0,4.17,0.0,0.0,34.2,18.4,107.5,1003.1,50.1,10.2,312.1,26.9,10.0,60.0,05:22:25,1720650145,18:41:51,1720698111,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-12,1720717200,36.0,27.7,31.5,46.3,33.0,40.2,26.5,75.8,1.558,100.0,8.33,0.0,0.0,30.2,20.5,135.0,1001.2,75.4,11.0,284.0,24.6,9.0,60.0,05:22:48,1720736568,18:41:43,1720784503,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-13,1720803600,35.0,29.0,31.6,46.7,36.7,40.9,26.8,76.3,15.127,100.0,8.33,0.0,0.0,34.6,25.9,116.4,1000.9,66.0,10.1,231.5,19.9,8.0,60.0,05:23:11,1720822991,18:41:34,1720870894,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-14,1720890000,33.0,26.0,29.9,42.1,26.0,37.0,26.2,81.6,2.854,100.0,8.33,0.0,0.0,32.0,20.5,108.1,1004.0,59.1,9.8,242.1,20.9,8.0,30.0,05:23:34,1720909414,18:41:24,1720957284,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-15,1720976400,35.0,26.0,29.3,44.9,26.0,35.6,26.1,83.6,25.611,100.0,12.5,0.0,0.0,20.9,18.4,355.4,1005.5,71.5,10.1,233.6,20.1,9.0,30.0,05:23:58,1720995838,18:41:12,1721043672,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-16,1721062800,35.0,27.0,29.6,42.1,31.2,36.3,26.0,82.2,8.951,100.0,12.5,0.0,0.0,16.9,18.4,42.8,1005.6,70.9,9.6,245.8,21.0,9.0,30.0,05:24:21,1721082261,18:41:00,1721130060,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-17,1721149200,32.1,26.0,28.9,40.7,26.0,35.1,26.2,85.8,2.505,100.0,16.67,0.0,0.0,17.6,16.6,47.7,1004.8,70.4,10.0,258.1,22.4,9.0,30.0,05:24:44,1721168684,18:40:46,1721216446,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-18,1721235600,30.0,26.0,27.7,38.8,26.0,32.2,25.9,90.1,25.292,100.0,16.67,0.0,0.0,25.9,22.3,67.2,1003.9,87.4,9.2,212.1,18.4,8.0,30.0,05:25:08,1721255108,18:40:31,1721302831,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-19,1721322000,32.0,26.0,28.3,42.3,26.0,33.7,26.2,88.8,11.606,100.0,12.5,0.0,0.0,29.5,16.6,77.3,1004.0,73.8,9.9,213.7,18.3,9.0,30.0,05:25:32,1721341532,18:40:16,1721389216,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-20,1721408400,32.0,27.0,28.6,42.3,31.0,35.2,26.5,88.6,11.76,100.0,12.5,0.0,0.0,28.8,25.9,70.1,1004.8,63.8,10.2,267.2,23.1,8.0,60.0,05:25:55,1721427955,18:39:59,1721475599,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-21,1721494800,36.0,27.0,30.6,46.3,30.6,38.2,26.3,79.3,2.44,100.0,4.17,0.0,0.0,23.0,14.8,71.6,1004.8,60.1,11.2,255.7,22.0,9.0,60.0,05:26:19,1721514379,18:39:41,1721561981,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-22,1721581200,33.3,26.7,29.6,43.3,30.3,36.9,26.4,83.8,3.969,100.0,8.33,0.0,0.0,25.6,13.0,312.1,1002.4,68.1,9.8,143.2,12.3,5.0,30.0,05:26:42,1721600802,18:39:21,1721648361,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-23,1721667600,29.1,25.0,26.6,37.5,25.0,28.7,25.6,94.1,186.842,100.0,16.67,0.0,0.0,34.6,22.3,280.1,997.8,90.1,5.8,6.2,0.5,0.0,10.0,05:27:06,1721687226,18:39:01,1721734741,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-24,1721754000,32.0,25.5,27.9,42.3,25.5,32.2,26.0,90.0,99.62,100.0,16.67,0.0,0.0,14.0,14.8,290.3,995.6,91.0,8.3,109.4,9.4,7.0,30.0,05:27:30,1721773650,18:38:40,1721821120,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-25,1721840400,33.0,27.0,29.6,44.4,31.2,37.5,26.8,85.0,23.394,100.0,12.5,0.0,0.0,17.3,13.0,289.1,995.0,72.6,9.6,287.9,24.7,9.0,60.0,05:27:53,1721860073,18:38:17,1721907497,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-26,1721926800,37.7,27.0,32.5,49.0,31.8,42.5,27.1,75.1,0.0,0.0,0.0,0.0,0.0,32.8,16.6,266.6,995.5,58.9,10.3,305.6,26.4,10.0,60.0,05:28:16,1721946496,18:37:53,1721993873,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-27,1722013200,37.0,28.0,32.9,52.5,34.5,46.2,28.5,78.9,0.0,0.0,0.0,0.0,0.0,32.0,27.7,47.4,998.7,58.5,9.5,293.4,25.2,10.0,60.0,05:28:40,1722032920,18:37:29,1722080249,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-28,1722099600,32.1,24.0,28.4,42.4,24.0,34.1,26.1,87.9,34.061,100.0,4.17,0.0,0.0,25.9,22.3,52.8,1001.9,81.4,9.0,187.0,16.2,8.0,60.0,05:29:03,1722119343,18:37:03,1722166623,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-29,1722186000,29.7,26.0,27.8,39.1,26.0,33.1,26.3,92.0,26.908,100.0,12.5,0.0,0.0,18.7,16.6,111.9,1001.3,82.0,9.3,37.4,3.2,2.0,30.0,05:29:26,1722205766,18:36:36,1722252996,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-30,1722272400,31.0,26.0,27.6,40.6,26.0,31.9,26.1,91.8,1.971,100.0,12.5,0.0,0.0,22.0,22.3,131.1,1001.3,91.1,8.7,51.8,4.4,3.0,30.0,05:29:49,1722292189,18:36:08,1722339368,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-07-31,1722358800,31.0,26.0,28.7,39.8,26.0,34.4,25.9,85.4,0.416,100.0,12.5,0.0,0.0,10.1,13.0,142.6,1002.4,86.0,10.0,68.9,5.9,4.0,30.0,05:30:11,1722378611,18:35:39,1722425739,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-08-01,1722445200,31.0,27.0,29.2,37.7,31.2,35.2,25.5,80.8,0.39,100.0,4.17,0.0,0.0,15.5,14.8,165.5,1003.2,86.0,10.0,98.1,8.3,7.0,30.0,05:30:34,1722465034,18:35:09,1722512109,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-08-02,1722531600,29.0,26.0,27.3,35.6,26.0,30.9,24.9,86.6,13.174,100.0,12.5,0.0,0.0,18.4,16.6,167.7,1003.4,88.6,9.7,61.0,5.3,4.0,10.0,05:30:56,1722551456,18:34:38,1722598478,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-08-03,1722618000,32.4,26.0,28.7,42.3,26.0,33.4,25.5,83.4,0.002,100.0,4.17,0.0,0.0,29.9,14.8,70.8,1005.0,70.1,10.8,183.0,15.7,8.0,30.0,05:31:18,1722637878,18:34:06,1722684846,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
